score,group,threshold,split,cell_type,drug,dose
-1.8980833,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.4594035,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.4135823,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.5973322,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.5396883,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.64573497,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.753952,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.16367602,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
7.3892603,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.369185,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.839642,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.9471354,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.2029018,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.7691877,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.687744,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.1842957,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.6614499,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.414128,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.8536417,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.171206,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.3059945,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.45801586,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.7510514,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.242072,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.5869176,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.5296428,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.4503627,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
4.4513965,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.3385708,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.7450514,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.83634,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.5561051,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.09015,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.8932204,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.8592196,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
