model,split,row_type,group,n_groups,sinkhorn_de,centered_sinkhorn_de,variance_log_mae_de
CRISP,split,group,T regulatory cells_Idelalisib,1,6.193615913391113,0.34724879264831543,0.013977354392409325
CRISP,split,group,T regulatory cells_Imatinib,1,10.786144256591797,1.8211545944213867,0.06524796783924103
CRISP,split,group,T regulatory cells_Isoniazid,1,4.8646392822265625,0.9464943408966064,0.03414526581764221
CRISP,split,group,T regulatory cells_Ixabepilone,1,7.137494087219238,3.9636950492858887,0.08894786983728409
CRISP,split,group,T regulatory cells_K02288,1,6.208550930023193,0.5771450996398926,0.022197164595127106
CRISP,split,group,T regulatory cells_Ketoconazole,1,9.115137100219727,1.3769969940185547,0.043849702924489975
CRISP,split,group,T regulatory cells_LDN193189,1,4.4556989669799805,0.9846764802932739,0.037221793085336685
CRISP,split,group,T regulatory cells_LY2090314,1,5.545306205749512,0.839053750038147,0.031536731868982315
CRISP,split,group,T regulatory cells_Lamivudine,1,6.940332889556885,1.6658731698989868,0.046780701726675034
CRISP,split,group,T regulatory cells_Lapatinib,1,4.088088512420654,1.3197616338729858,0.04530595615506172
CRISP,split,group,T regulatory cells_Linagliptin,1,3.109222412109375,0.6525145769119263,0.02503136545419693
CRISP,split,group,T regulatory cells_MGCD265,1,8.322312355041504,0.778234601020813,0.030659634619951248
CRISP,split,group,T regulatory cells_MK5108,1,7.635894775390625,4.164510726928711,0.08246192336082458
CRISP,split,group,T regulatory cells_Masitinib,1,2.873782157897949,0.7566002607345581,0.028654228895902634
CRISP,split,group,T regulatory cells_Methotrexate,1,2.8640851974487305,0.5955057144165039,0.02217463217675686
CRISP,split,group,T regulatory cells_Midostaurin,1,6.4555158615112305,1.7801709175109863,0.05427521839737892
CRISP,split,group,T regulatory cells_MometasoneFuroate,1,5.930520057678223,1.179781436920166,0.041778381913900375
CRISP,split,group,T regulatory cells_MubritinibTAK165,1,6.463615417480469,0.8448984622955322,0.03292669355869293
CRISP,split,group,T regulatory cells_Navitoclax,1,3.170337200164795,0.6058286428451538,0.023045353591442108
CRISP,split,group,T regulatory cells_Nefazodone,1,6.040236473083496,0.8732035160064697,0.034279078245162964
CRISP,split,group,T regulatory cells_Nilotinib,1,14.831185340881348,2.5459811687469482,0.07704270631074905
CRISP,split,group,T regulatory cells_ODemethylatedAdapalene,1,5.4422607421875,0.7082303762435913,0.032083362340927124
CRISP,split,group,T regulatory cells_OSI930,1,5.406063556671143,0.911341667175293,0.03397824242711067
CRISP,split,group,T regulatory cells_OprozomibONX0912,1,65.97054290771484,58.66266632080078,0.7804290056228638
CRISP,split,group,T regulatory cells_Oxybenzone,1,6.943538665771484,2.2549195289611816,0.05913393199443817
CRISP,split,group,T regulatory cells_PD0325901,1,7.671314239501953,0.8404425382614136,0.03111584112048149
CRISP,split,group,T regulatory cells_PF03814735,1,14.764549255371094,1.1919386386871338,0.0474381260573864
CRISP,split,group,T regulatory cells_PF04691502,1,21.178455352783203,1.728574514389038,0.0637730285525322
CRISP,split,group,T regulatory cells_PRT062607,1,18.291763305664062,2.86928653717041,0.10475032031536102
CRISP,split,group,T regulatory cells_Palbociclib,1,6.175354957580566,2.2934470176696777,0.06421999633312225
CRISP,split,group,T regulatory cells_Penfluridol,1,6.676662445068359,1.1352148056030273,0.04324006661772728
CRISP,split,group,T regulatory cells_Perhexiline,1,5.74449348449707,1.5902775526046753,0.053331565111875534
CRISP,split,group,T regulatory cells_Phenylbutazone,1,7.265659332275391,4.451814651489258,0.10396060347557068
CRISP,split,group,T regulatory cells_PitavastatinCalcium,1,9.116811752319336,0.6246678233146667,0.02701304852962494
CRISP,split,group,T regulatory cells_Pomalidomide,1,4.083021640777588,1.1810545921325684,0.03866894543170929
CRISP,split,group,T regulatory cells_PorcnInhibitorIII,1,4.716911315917969,1.280686616897583,0.042975302785634995
CRISP,split,group,T regulatory cells_Prednisolone,1,13.54527473449707,3.587845802307129,0.0780351459980011
CRISP,split,group,T regulatory cells_Protriptyline,1,3.7587056159973145,0.6307150721549988,0.02487253211438656
CRISP,split,group,T regulatory cells_Quizartinib,1,19.844043731689453,2.382241725921631,0.08650007843971252
CRISP,split,group,T regulatory cells_R428,1,7.367207050323486,0.7005404829978943,0.027499187737703323
CRISP,split,group,T regulatory cells_RG7090,1,4.949124336242676,0.754307746887207,0.02868151105940342
CRISP,split,group,T regulatory cells_RG7112,1,7.250222682952881,3.0716159343719482,0.07150125503540039
CRISP,split,group,T regulatory cells_RN486,1,4.580982208251953,0.798400342464447,0.029562436044216156
CRISP,split,group,T regulatory cells_RVX208,1,3.77205228805542,0.5680151581764221,0.022231919690966606
CRISP,split,group,T regulatory cells_Raloxifene,1,12.378189086914062,1.2680097818374634,0.04168716073036194
CRISP,split,group,T regulatory cells_Resminostat,1,28.711824417114258,3.8224411010742188,0.13308246433734894
CRISP,split,group,T regulatory cells_Ricolinostat,1,4.439484596252441,1.2287952899932861,0.03941621258854866
CRISP,split,group,T regulatory cells_Riociguat,1,3.2672290802001953,0.48595863580703735,0.023195337504148483
CRISP,split,group,T regulatory cells_Ruxolitinib,1,26.75149917602539,2.3146286010742188,0.08647451549768448
CRISP,split,group,T regulatory cells_SB525334,1,3.09952974319458,0.5048456788063049,0.020077142864465714
CRISP,split,group,T regulatory cells_SCH58261,1,10.624866485595703,1.4429715871810913,0.05506039783358574
CRISP,split,group,T regulatory cells_SLx2119,1,7.90083122253418,0.8779062032699585,0.034126922488212585
CRISP,split,group,T regulatory cells_STK219801,1,3.487222671508789,0.49855685234069824,0.02054056152701378
CRISP,split,group,T regulatory cells_Saracatinib,1,10.856228828430176,2.621914863586426,0.076092429459095
CRISP,split,group,T regulatory cells_Selumetinib,1,3.4690747261047363,0.40961068868637085,0.01636718399822712
CRISP,split,group,T regulatory cells_Sgccbp30,1,4.750922679901123,0.3574904799461365,0.0143940020352602
CRISP,split,group,T regulatory cells_Sunitinib,1,7.974917411804199,1.9978935718536377,0.06189899146556854
CRISP,split,group,T regulatory cells_TGX221,1,7.165834426879883,1.5512235164642334,0.05443618446588516
CRISP,split,group,T regulatory cells_TIE2KinaseInhibitor,1,4.26118278503418,1.7026187181472778,0.053549863398075104
CRISP,split,group,T regulatory cells_TLHRAS26,1,6.629165172576904,1.088943362236023,0.036077845841646194
CRISP,split,group,T regulatory cells_TPCA1,1,23.41567611694336,2.93637752532959,0.10801076889038086
CRISP,split,group,T regulatory cells_TR14035,1,10.049798965454102,1.5301644802093506,0.058038126677274704
CRISP,split,group,T regulatory cells_Tacalcitol,1,7.561724662780762,1.5935667753219604,0.059066060930490494
CRISP,split,group,T regulatory cells_Tamatinib,1,13.583944320678711,1.8073152303695679,0.0678996816277504
CRISP,split,group,T regulatory cells_Tipifarnib,1,9.583160400390625,1.7210698127746582,0.06114806607365608
CRISP,split,group,T regulatory cells_Tivantinib,1,6.195472717285156,0.978271484375,0.03694344684481621
CRISP,split,group,T regulatory cells_Tivozanib,1,2.7023541927337646,0.4970031976699829,0.020242061465978622
CRISP,split,group,T regulatory cells_Topotecan,1,2.3231492042541504,0.6156108975410461,0.023567521944642067
CRISP,split,group,T regulatory cells_Tosedostat,1,15.911234855651855,2.0409374237060547,0.07735290378332138
CRISP,split,group,T regulatory cells_Trametinib,1,4.066173076629639,0.558029294013977,0.022561805322766304
CRISP,split,group,T regulatory cells_UNIIBXU45ZH6LI,1,38.94322967529297,3.8003270626068115,0.1358809471130371
CRISP,split,group,T regulatory cells_Vandetanib,1,3.9391841888427734,0.9565479755401611,0.034658268094062805
CRISP,split,group,T regulatory cells_Vanoxerine,1,5.244839191436768,0.9511661529541016,0.0370267778635025
CRISP,split,group,T regulatory cells_Vardenafil,1,4.459259986877441,1.7501475811004639,0.0503215417265892
CRISP,split,group,T regulatory cells_YK4279,1,4.685723304748535,0.5235501527786255,0.020801955834031105
CRISP,split,split_mean,ALL,154,16.773695659327817,5.150056321899612,0.10156230127753375
CRISP,split2,group,B cells_Belinostat,1,67.04385375976562,58.72022247314453,0.8080034852027893
CRISP,split2,group,B cells_CHIR99021,1,6.969199180603027,5.2132110595703125,0.11100344359874725
CRISP,split2,group,B cells_Crizotinib,1,62.603797912597656,54.65644836425781,0.826155424118042
CRISP,split2,group,B cells_Dabrafenib,1,130.593994140625,109.81266784667969,1.3211756944656372
CRISP,split2,group,B cells_Dactolisib,1,61.300926208496094,47.61963653564453,0.8069583773612976
CRISP,split2,group,B cells_Foretinib,1,74.31018829345703,61.531490325927734,0.9345495104789734
CRISP,split2,group,B cells_Idelalisib,1,49.83945083618164,40.143089294433594,0.6015828847885132
CRISP,split2,group,B cells_LDN193189,1,0.15098488330841064,0.08257376402616501,0.0034672096371650696
CRISP,split2,group,B cells_Linagliptin,1,2.5908823013305664,2.412590503692627,0.04046688973903656
CRISP,split2,group,B cells_ODemethylatedAdapalene,1,40.27312469482422,30.383934020996094,0.42358654737472534
CRISP,split2,group,B cells_Palbociclib,1,29.065799713134766,27.076887130737305,0.3936752378940582
CRISP,split2,group,B cells_Penfluridol,1,0.7803241014480591,0.2868640124797821,0.011470649391412735
CRISP,split2,group,B cells_PorcnInhibitorIII,1,5.193624496459961,1.4068968296051025,0.032527338713407516
CRISP,split2,group,B cells_R428,1,51.77169418334961,41.69098663330078,0.6067677140235901
CRISP,split2,group,T cells CD4+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,1,69.92965698242188,64.37197875976562,1.0280258655548096
